,rp_date,cp_id,device,imps,clicks,cost,cv_t
100,2017-02-03,622861879.0,2.0,4308.0,215.0,38375.0,11.0
101,2017-02-03,622861879.0,3.0,320.0,12.0,2657.0,0.0
102,2017-02-04,622861879.0,3.0,406.0,16.0,3106.0,0.0
103,2017-02-04,622861879.0,2.0,4854.0,203.0,36132.0,9.0
104,2017-02-04,622861879.0,1.0,1158.0,28.0,5241.0,4.0
105,2017-02-05,622861879.0,2.0,5626.0,274.0,50061.0,13.0
106,2017-02-05,622861879.0,3.0,498.0,18.0,3873.0,0.0
107,2017-02-05,622861879.0,1.0,1422.0,36.0,8061.0,1.0
108,2017-02-06,622861879.0,2.0,5100.0,254.0,46491.0,16.0
109,2017-02-06,622861879.0,1.0,1840.0,53.0,11695.0,5.0
110,2017-02-06,622861879.0,3.0,360.0,10.0,1747.0,0.0
111,2017-02-07,622861879.0,3.0,357.0,12.0,2457.0,2.0
112,2017-02-07,622861879.0,1.0,1643.0,41.0,8441.0,1.0
113,2017-02-07,622861879.0,2.0,4670.0,227.0,41897.0,9.0
114,2017-02-08,622861879.0,2.0,4314.0,221.0,37258.0,3.0
115,2017-02-08,622861879.0,1.0,1701.0,42.0,8690.0,0.0
116,2017-02-08,622861879.0,3.0,255.0,12.0,2699.0,3.0
117,2017-02-09,622861879.0,2.0,3999.0,201.0,34225.0,8.0
118,2017-02-09,622861879.0,3.0,338.0,8.0,1508.0,0.0
119,2017-02-09,622861879.0,1.0,1592.0,48.0,10403.0,0.0
120,2017-02-10,622861879.0,3.0,263.0,7.0,1399.0,0.0
121,2017-02-10,622861879.0,2.0,3597.0,157.0,25513.0,8.0
122,2017-02-10,622861879.0,1.0,1455.0,41.0,9279.0,1.0
123,2017-02-11,622861879.0,3.0,383.0,13.0,2643.0,1.0
124,2017-02-11,622861879.0,1.0,1135.0,25.0,5157.0,1.0
125,2017-02-11,622861879.0,2.0,3818.0,162.0,27710.0,8.0
126,2017-02-12,622861879.0,2.0,4580.0,190.0,33081.0,10.0
127,2017-02-12,622861879.0,1.0,1205.0,28.0,6357.0,0.0
128,2017-02-12,622861879.0,3.0,422.0,13.0,2651.0,1.0
129,2017-02-13,622861879.0,3.0,281.0,9.0,2187.0,0.0
130,2017-02-13,622861879.0,2.0,3905.0,182.0,32370.0,8.0
131,2017-02-13,622861879.0,1.0,1473.0,46.0,9546.0,4.0
132,2017-02-14,622861879.0,2.0,3823.0,168.0,29835.0,12.0
133,2017-02-14,622861879.0,3.0,276.0,6.0,1382.0,1.0
134,2017-02-14,622861879.0,1.0,1500.0,38.0,8219.0,2.0
135,2017-02-15,622861879.0,2.0,3947.0,203.0,36248.0,13.0
136,2017-02-15,622861879.0,1.0,1475.0,37.0,7949.0,4.0
137,2017-02-15,622861879.0,3.0,275.0,18.0,3907.0,1.0
138,2017-02-16,622861879.0,2.0,4095.0,162.0,30730.0,9.0
139,2017-02-16,622861879.0,3.0,351.0,9.0,2098.0,0.0
140,2017-02-16,622861879.0,1.0,1711.0,38.0,8408.0,0.0
141,2017-02-17,622861879.0,3.0,284.0,8.0,1890.0,1.0
142,2017-02-17,622861879.0,2.0,3743.0,185.0,35877.0,11.0
143,2017-02-17,622861879.0,1.0,1456.0,33.0,7250.0,1.0
144,2017-02-18,622861879.0,2.0,4064.0,164.0,32640.0,3.0
145,2017-02-18,622861879.0,3.0,350.0,7.0,1944.0,0.0
146,2017-02-18,622861879.0,1.0,1182.0,22.0,5291.0,1.0
147,2017-02-19,622861879.0,3.0,402.0,20.0,4680.0,1.0
148,2017-02-19,622861879.0,2.0,4667.0,192.0,40220.0,8.0
149,2017-02-19,622861879.0,1.0,1252.0,29.0,7446.0,1.0
150,2017-02-20,622861879.0,2.0,4144.0,169.0,35105.0,8.0
151,2017-02-20,622861879.0,1.0,1513.0,37.0,8777.0,2.0
152,2017-02-20,622861879.0,3.0,335.0,11.0,2450.0,1.0
153,2017-02-21,622861879.0,3.0,307.0,9.0,2480.0,0.0
154,2017-02-21,622861879.0,2.0,4179.0,173.0,34708.0,12.0
155,2017-02-21,622861879.0,1.0,1524.0,24.0,5031.0,0.0
156,2017-02-22,622861879.0,3.0,250.0,9.0,2076.0,0.0
157,2017-02-22,622861879.0,1.0,1469.0,40.0,8286.0,1.0
158,2017-02-22,622861879.0,2.0,4122.0,219.0,45188.0,8.0
159,2017-02-23,622861879.0,3.0,313.0,12.0,3209.0,0.0
160,2017-02-23,622861879.0,1.0,1592.0,33.0,7472.0,4.0
161,2017-02-23,622861879.0,2.0,4305.0,210.0,42449.0,6.0
162,2017-02-24,622861879.0,3.0,247.0,8.0,1811.0,0.0
163,2017-02-24,622861879.0,2.0,3902.0,187.0,35852.0,9.0
164,2017-02-24,622861879.0,1.0,1390.0,38.0,8087.0,4.0
165,2017-02-25,622861879.0,2.0,4153.0,191.0,40119.0,3.0
166,2017-02-25,622861879.0,1.0,1100.0,27.0,6660.0,0.0
167,2017-02-25,622861879.0,3.0,364.0,19.0,4034.0,1.0
168,2017-02-26,622861879.0,3.0,389.0,14.0,2950.0,0.0
169,2017-02-26,622861879.0,1.0,1145.0,27.0,6196.0,3.0
170,2017-02-26,622861879.0,2.0,5460.0,204.0,39241.0,6.0
171,2017-02-27,622861879.0,3.0,332.0,5.0,1227.0,0.0
172,2017-02-27,622861879.0,1.0,1494.0,22.0,4254.0,2.0
173,2017-02-27,622861879.0,2.0,4587.0,205.0,39834.0,9.0
174,2017-02-28,622861879.0,3.0,314.0,13.0,2952.0,0.0
175,2017-02-28,622861879.0,1.0,1574.0,31.0,6171.0,1.0
176,2017-02-28,622861879.0,2.0,4371.0,179.0,33447.0,5.0
177,2017-03-01,622861879.0,1.0,1938.0,49.0,11400.0,2.0
178,2017-03-01,622861879.0,2.0,9055.0,360.0,62948.0,19.0
179,2017-03-01,622861879.0,3.0,692.0,15.0,3641.0,1.0
180,2017-03-02,622861879.0,1.0,1411.0,38.0,8279.0,2.0
181,2017-03-02,622861879.0,3.0,460.0,14.0,3203.0,0.0
182,2017-03-02,622861879.0,2.0,5649.0,252.0,46000.0,9.0
183,2017-03-03,622861879.0,1.0,1506.0,21.0,4603.0,3.0
184,2017-03-03,622861879.0,2.0,5145.0,182.0,33907.0,3.0
185,2017-03-03,622861879.0,3.0,383.0,13.0,3108.0,1.0
186,2017-03-04,622861879.0,3.0,429.0,8.0,1758.0,0.0
187,2017-03-04,622861879.0,1.0,1106.0,28.0,6615.0,3.0
188,2017-03-04,622861879.0,2.0,5022.0,190.0,36573.0,7.0
189,2017-03-05,622861879.0,2.0,5066.0,199.0,40082.0,9.0
190,2017-03-05,622861879.0,3.0,401.0,8.0,2134.0,0.0
191,2017-03-05,622861879.0,1.0,1174.0,22.0,5538.0,0.0
192,2017-03-06,622861879.0,2.0,5525.0,249.0,49309.0,10.0
193,2017-03-06,622861879.0,1.0,1616.0,54.0,12470.0,1.0
194,2017-03-06,622861879.0,3.0,418.0,12.0,2712.0,0.0
195,2017-03-07,622861879.0,1.0,1629.0,51.0,11198.0,1.0
196,2017-03-07,622861879.0,3.0,329.0,14.0,2944.0,0.0
197,2017-03-07,622861879.0,2.0,5349.0,219.0,37716.0,8.0
198,2017-03-08,622861879.0,3.0,327.0,14.0,2830.0,0.0
199,2017-03-08,622861879.0,1.0,1460.0,39.0,8897.0,2.0
200,2017-03-08,622861879.0,2.0,5136.0,219.0,36545.0,11.0
201,2017-03-09,622861879.0,3.0,345.0,9.0,1833.0,0.0
202,2017-03-09,622861879.0,2.0,4693.0,201.0,32083.0,9.0
203,2017-03-09,622861879.0,1.0,1293.0,35.0,6952.0,2.0
204,2017-03-10,622861879.0,1.0,1121.0,24.0,5023.0,1.0
205,2017-03-10,622861879.0,2.0,3944.0,170.0,28817.0,4.0
206,2017-03-10,622861879.0,3.0,255.0,6.0,1382.0,1.0
207,2017-03-11,622861879.0,1.0,920.0,27.0,6142.0,1.0
208,2017-03-11,622861879.0,3.0,307.0,11.0,2506.0,1.0
209,2017-03-11,622861879.0,2.0,4240.0,199.0,34592.0,6.0
210,2017-03-12,622861879.0,3.0,413.0,10.0,1979.0,0.0
211,2017-03-12,622861879.0,1.0,1156.0,33.0,7289.0,0.0
212,2017-03-12,622861879.0,2.0,4634.0,184.0,30674.0,8.0
213,2017-03-13,622861879.0,3.0,303.0,8.0,1704.0,0.0
214,2017-03-13,622861879.0,2.0,4348.0,205.0,31426.0,11.0
215,2017-03-13,622861879.0,1.0,1294.0,41.0,8430.0,2.0
216,2017-03-14,622861879.0,3.0,323.0,11.0,2408.0,1.0
217,2017-03-14,622861879.0,1.0,1269.0,26.0,5481.0,1.0
218,2017-03-14,622861879.0,2.0,4478.0,206.0,35214.0,8.0
219,2017-03-15,622861879.0,1.0,1190.0,27.0,6049.0,0.0
220,2017-03-15,622861879.0,3.0,310.0,9.0,1836.0,0.0
221,2017-03-15,622861879.0,2.0,4607.0,206.0,35324.0,8.0
222,2017-03-16,622861879.0,3.0,276.0,6.0,1491.0,0.0
223,2017-03-16,622861879.0,1.0,1115.0,32.0,6568.0,2.0
224,2017-03-16,622861879.0,2.0,4301.0,178.0,31981.0,5.0
225,2017-03-17,622861879.0,2.0,4535.0,152.0,27728.0,7.0
226,2017-03-17,622861879.0,1.0,1382.0,45.0,9680.0,1.0
227,2017-03-17,622861879.0,3.0,335.0,5.0,1143.0,0.0
228,2017-03-18,622861879.0,3.0,374.0,4.0,1031.0,0.0
229,2017-03-18,622861879.0,1.0,1018.0,16.0,3201.0,0.0
230,2017-03-18,622861879.0,2.0,4204.0,149.0,28914.0,5.0
231,2017-03-19,622861879.0,1.0,1163.0,26.0,4679.0,2.0
232,2017-03-19,622861879.0,2.0,4235.0,159.0,29968.0,8.0
233,2017-03-19,622861879.0,3.0,366.0,9.0,1877.0,0.0
234,2017-03-20,622861879.0,3.0,424.0,4.0,922.0,0.0
235,2017-03-20,622861879.0,1.0,1205.0,22.0,4697.0,0.0
236,2017-03-20,622861879.0,2.0,4542.0,181.0,32922.0,12.0
237,2017-03-21,622861879.0,2.0,4524.0,172.0,34282.0,8.0
238,2017-03-21,622861879.0,3.0,324.0,4.0,1070.0,0.0
239,2017-03-21,622861879.0,1.0,1435.0,31.0,6273.0,0.0
240,2017-03-22,622861879.0,1.0,1331.0,34.0,7166.0,1.0
241,2017-03-22,622861879.0,3.0,325.0,13.0,2867.0,0.0
242,2017-03-22,622861879.0,2.0,4420.0,201.0,35302.0,6.0
243,2017-03-23,622861879.0,2.0,4089.0,162.0,26492.0,12.0
244,2017-03-23,622861879.0,1.0,1261.0,32.0,6341.0,2.0
245,2017-03-23,622861879.0,3.0,269.0,11.0,2546.0,0.0
246,2017-03-24,622861879.0,2.0,3670.0,165.0,26944.0,8.0
247,2017-03-24,622861879.0,1.0,1194.0,29.0,6350.0,0.0
248,2017-03-24,622861879.0,3.0,219.0,5.0,1142.0,0.0
249,2017-03-25,622861879.0,3.0,293.0,9.0,2232.0,2.0
250,2017-03-25,622861879.0,1.0,1077.0,18.0,3869.0,3.0
251,2017-03-25,622861879.0,2.0,4108.0,144.0,22687.0,4.0
252,2017-03-26,622861879.0,2.0,4384.0,191.0,32947.0,5.0
253,2017-03-26,622861879.0,1.0,1185.0,17.0,4112.0,1.0
254,2017-03-26,622861879.0,3.0,409.0,11.0,2631.0,2.0
255,2017-03-27,622861879.0,1.0,1397.0,29.0,5322.0,1.0
256,2017-03-27,622861879.0,3.0,309.0,5.0,1195.0,0.0
257,2017-03-27,622861879.0,2.0,4406.0,186.0,30107.0,8.0
258,2017-03-28,622861879.0,3.0,270.0,5.0,1143.0,0.0
259,2017-03-28,622861879.0,2.0,4514.0,175.0,27816.0,7.0
260,2017-03-28,622861879.0,1.0,1357.0,31.0,6781.0,0.0
261,2017-03-29,622861879.0,2.0,4341.0,171.0,29966.0,6.0
262,2017-03-29,622861879.0,3.0,257.0,10.0,1907.0,1.0
263,2017-03-29,622861879.0,1.0,1264.0,35.0,7880.0,1.0
264,2017-03-30,622861879.0,3.0,290.0,5.0,1063.0,0.0
265,2017-03-30,622861879.0,2.0,4425.0,200.0,32017.0,3.0
266,2017-03-30,622861879.0,1.0,1370.0,20.0,4067.0,1.0
267,2017-03-31,622861879.0,1.0,1263.0,25.0,5042.0,2.0
268,2017-03-31,622861879.0,2.0,4005.0,157.0,27759.0,3.0
269,2017-03-31,622861879.0,3.0,208.0,8.0,1632.0,0.0
270,2017-04-01,622861879.0,1.0,1155.0,27.0,5555.0,2.0
271,2017-04-01,622861879.0,2.0,4276.0,169.0,29185.0,3.0
272,2017-04-01,622861879.0,3.0,357.0,8.0,2116.0,0.0
273,2017-04-02,622861879.0,1.0,1204.0,15.0,3420.0,0.0
274,2017-04-02,622861879.0,2.0,4808.0,191.0,31301.0,4.0
275,2017-04-02,622861879.0,3.0,395.0,11.0,2115.0,0.0
276,2017-04-03,622861879.0,3.0,317.0,13.0,3361.0,2.0
277,2017-04-03,622861879.0,1.0,1375.0,27.0,5861.0,2.0
278,2017-04-03,622861879.0,2.0,4951.0,177.0,32928.0,4.0
279,2017-04-04,622861879.0,1.0,1568.0,26.0,6318.0,0.0
280,2017-04-04,622861879.0,2.0,5801.0,215.0,39627.0,11.0
281,2017-04-04,622861879.0,3.0,315.0,9.0,2358.0,1.0
282,2017-04-05,622861879.0,1.0,1419.0,27.0,6582.0,2.0
283,2017-04-05,622861879.0,2.0,5472.0,177.0,33788.0,7.0
284,2017-04-05,622861879.0,3.0,309.0,7.0,1709.0,0.0
285,2017-04-06,622861879.0,3.0,306.0,8.0,1940.0,0.0
286,2017-04-06,622861879.0,2.0,6149.0,200.0,36791.0,14.0
287,2017-04-06,622861879.0,1.0,1714.0,58.0,12973.0,2.0
288,2017-04-07,622861879.0,1.0,1600.0,38.0,9216.0,1.0
289,2017-04-07,622861879.0,3.0,334.0,9.0,2256.0,0.0
290,2017-04-07,622861879.0,2.0,5998.0,172.0,32731.0,10.0
291,2017-04-08,622861879.0,1.0,944.0,15.0,3461.0,4.0
292,2017-04-08,622861879.0,2.0,4314.0,145.0,32779.0,9.0
293,2017-04-08,622861879.0,3.0,253.0,6.0,1662.0,0.0
294,2017-04-09,622861879.0,2.0,4448.0,178.0,37324.0,7.0
295,2017-04-09,622861879.0,1.0,1155.0,23.0,5179.0,1.0
296,2017-04-09,622861879.0,3.0,358.0,8.0,1975.0,0.0
297,2017-04-10,622861879.0,3.0,242.0,13.0,3513.0,1.0
298,2017-04-10,622861879.0,2.0,4293.0,167.0,33110.0,8.0
299,2017-04-10,622861879.0,1.0,1287.0,36.0,7413.0,3.0
300,2017-04-11,622861879.0,1.0,1325.0,33.0,7494.0,0.0
301,2017-04-11,622861879.0,2.0,4389.0,186.0,39148.0,2.0
302,2017-04-11,622861879.0,3.0,265.0,5.0,974.0,1.0
303,2017-04-12,622861879.0,2.0,4289.0,186.0,36497.0,5.0
304,2017-04-12,622861879.0,1.0,1218.0,36.0,8557.0,1.0
305,2017-04-12,622861879.0,3.0,226.0,4.0,842.0,0.0
306,2017-04-13,622861879.0,3.0,211.0,3.0,874.0,0.0
307,2017-04-13,622861879.0,2.0,3981.0,165.0,32760.0,9.0
308,2017-04-13,622861879.0,1.0,1218.0,30.0,6961.0,1.0
309,2017-04-14,622861879.0,1.0,1073.0,30.0,6923.0,2.0
310,2017-04-14,622861879.0,3.0,158.0,6.0,1244.0,2.0
311,2017-04-14,622861879.0,2.0,3244.0,141.0,27723.0,12.0
312,2017-04-15,622861879.0,2.0,3531.0,150.0,28645.0,8.0
313,2017-04-15,622861879.0,1.0,842.0,26.0,6500.0,2.0
314,2017-04-15,622861879.0,3.0,203.0,5.0,1329.0,0.0
315,2017-04-16,622861879.0,3.0,306.0,10.0,2417.0,0.0
316,2017-04-16,622861879.0,1.0,781.0,15.0,3872.0,2.0
317,2017-04-16,622861879.0,2.0,3877.0,149.0,30101.0,6.0
318,2017-04-17,622861879.0,2.0,4051.0,142.0,29107.0,11.0
319,2017-04-17,622861879.0,1.0,1361.0,36.0,8374.0,2.0
320,2017-04-17,622861879.0,3.0,230.0,8.0,1911.0,0.0
321,2017-04-18,622861879.0,1.0,1160.0,26.0,5725.0,0.0
322,2017-04-18,622861879.0,3.0,225.0,7.0,1156.0,1.0
323,2017-04-18,622861879.0,2.0,3881.0,166.0,32240.0,8.0
324,2017-04-19,622861879.0,3.0,205.0,6.0,1026.0,0.0
325,2017-04-19,622861879.0,2.0,3872.0,139.0,27105.0,8.0
326,2017-04-19,622861879.0,1.0,1148.0,37.0,9219.0,4.0
327,2017-04-20,622861879.0,3.0,257.0,14.0,3306.0,2.0
328,2017-04-20,622861879.0,2.0,3896.0,165.0,31399.0,8.0
329,2017-04-20,622861879.0,1.0,1082.0,37.0,8544.0,0.0
330,2017-04-21,622861879.0,3.0,264.0,3.0,571.0,0.0
331,2017-04-21,622861879.0,1.0,1075.0,29.0,6798.0,1.0
332,2017-04-21,622861879.0,2.0,3064.0,120.0,23566.0,3.0
333,2017-04-22,622861879.0,3.0,216.0,11.0,2703.0,0.0
334,2017-04-22,622861879.0,2.0,2946.0,123.0,23422.0,3.0
335,2017-04-22,622861879.0,1.0,795.0,24.0,5062.0,5.0
336,2017-04-23,622861879.0,1.0,826.0,25.0,6357.0,0.0
337,2017-04-23,622861879.0,3.0,305.0,13.0,2751.0,1.0
338,2017-04-23,622861879.0,2.0,3375.0,147.0,27658.0,9.0
339,2017-04-24,622861879.0,3.0,181.0,10.0,2264.0,1.0
340,2017-04-24,622861879.0,2.0,3550.0,138.0,28166.0,6.0
341,2017-04-24,622861879.0,1.0,1205.0,25.0,5394.0,1.0
342,2017-04-25,622861879.0,1.0,1228.0,39.0,8404.0,3.0
343,2017-04-25,622861879.0,2.0,3905.0,155.0,31147.0,10.0
344,2017-04-25,622861879.0,3.0,180.0,14.0,2660.0,4.0
345,2017-04-26,622861879.0,2.0,3774.0,169.0,30522.0,11.0
346,2017-04-26,622861879.0,3.0,208.0,8.0,1715.0,0.0
347,2017-04-26,622861879.0,1.0,1134.0,41.0,9217.0,3.0
348,2017-04-27,622861879.0,2.0,3564.0,148.0,29614.0,6.0
349,2017-04-27,622861879.0,1.0,1257.0,43.0,10408.0,0.0
350,2017-04-27,622861879.0,3.0,210.0,13.0,2702.0,0.0
351,2017-04-28,622861879.0,3.0,200.0,9.0,2304.0,0.0
352,2017-04-28,622861879.0,2.0,2911.0,124.0,21232.0,6.0
353,2017-04-28,622861879.0,1.0,1088.0,26.0,5876.0,1.0
354,2017-04-29,622861879.0,3.0,297.0,5.0,1113.0,0.0
355,2017-04-29,622861879.0,1.0,851.0,28.0,6033.0,0.0
356,2017-04-29,622861879.0,2.0,3005.0,118.0,22377.0,7.0
357,2017-04-30,622861879.0,3.0,334.0,5.0,1103.0,0.0
358,2017-04-30,622861879.0,1.0,936.0,17.0,4055.0,1.0
359,2017-04-30,622861879.0,2.0,3380.0,125.0,23399.0,4.0
360,2017-05-01,622861879.0,3.0,217.0,9.0,2040.0,0.0
361,2017-05-01,622861879.0,1.0,1129.0,25.0,5829.0,0.0
362,2017-05-01,622861879.0,2.0,3057.0,117.0,24120.0,5.0
363,2017-05-02,622861879.0,2.0,2834.0,119.0,22105.0,8.0
364,2017-05-02,622861879.0,3.0,270.0,8.0,1564.0,2.0
365,2017-05-02,622861879.0,1.0,973.0,27.0,6613.0,1.0
366,2017-05-03,622861879.0,3.0,242.0,5.0,1303.0,0.0
367,2017-05-03,622861879.0,2.0,3047.0,136.0,26769.0,2.0
368,2017-05-03,622861879.0,1.0,738.0,16.0,3517.0,0.0
369,2017-05-04,622861879.0,1.0,709.0,21.0,4362.0,2.0
370,2017-05-04,622861879.0,2.0,3015.0,97.0,16775.0,3.0
371,2017-05-04,622861879.0,3.0,251.0,3.0,797.0,0.0
372,2017-05-05,622861879.0,1.0,809.0,14.0,3630.0,0.0
373,2017-05-05,622861879.0,3.0,242.0,4.0,783.0,0.0
374,2017-05-05,622861879.0,2.0,3033.0,123.0,23674.0,4.0
375,2017-05-06,622861879.0,3.0,340.0,9.0,1986.0,0.0
376,2017-05-06,622861879.0,1.0,1050.0,29.0,6594.0,2.0
377,2017-05-06,622861879.0,2.0,3631.0,158.0,29574.0,9.0
378,2017-05-07,622861879.0,2.0,4090.0,168.0,31110.0,6.0
379,2017-05-07,622861879.0,1.0,1132.0,9.0,2089.0,0.0
