,rp_date,cp_id,device,imps,clicks,cost,cv_t
163,2017-02-24,722442618.0,3.0,273.0,76.0,573.0,4.0
164,2017-02-24,722442618.0,1.0,1154.0,229.0,5497.0,8.0
165,2017-02-25,722442618.0,1.0,1139.0,237.0,5641.0,8.0
166,2017-02-25,722442618.0,2.0,2904.0,581.0,11168.0,3.0
167,2017-02-25,722442618.0,3.0,389.0,88.0,1012.0,1.0
168,2017-02-26,722442618.0,3.0,400.0,104.0,1446.0,4.0
169,2017-02-26,722442618.0,1.0,1150.0,287.0,5970.0,9.0
170,2017-02-26,722442618.0,2.0,3168.0,574.0,11932.0,10.0
171,2017-02-27,722442618.0,1.0,1164.0,258.0,5118.0,8.0
172,2017-02-27,722442618.0,2.0,1961.0,357.0,6889.0,5.0
173,2017-02-27,722442618.0,3.0,241.0,58.0,820.0,2.0
174,2017-02-28,722442618.0,2.0,1925.0,430.0,12105.0,6.0
175,2017-02-28,722442618.0,3.0,237.0,53.0,1287.0,0.0
176,2017-02-28,722442618.0,1.0,1072.0,309.0,8492.0,5.0
177,2017-03-01,722442618.0,1.0,1076.0,214.0,4755.0,3.0
178,2017-03-01,722442618.0,3.0,244.0,52.0,934.0,2.0
179,2017-03-01,722442618.0,2.0,1791.0,345.0,7264.0,4.0
180,2017-03-02,722442618.0,1.0,1001.0,233.0,14355.0,4.0
181,2017-03-02,722442618.0,3.0,213.0,49.0,2102.0,0.0
182,2017-03-02,722442618.0,2.0,1698.0,376.0,19620.0,7.0
183,2017-03-03,722442618.0,2.0,1492.0,322.0,19289.0,6.0
184,2017-03-03,722442618.0,3.0,201.0,39.0,1788.0,0.0
185,2017-03-03,722442618.0,1.0,930.0,210.0,13092.0,4.0
186,2017-03-04,722442618.0,2.0,1616.0,362.0,20709.0,6.0
187,2017-03-04,722442618.0,3.0,242.0,64.0,3005.0,1.0
188,2017-03-04,722442618.0,1.0,949.0,187.0,13128.0,4.0
189,2017-03-05,722442618.0,1.0,788.0,213.0,13421.0,7.0
190,2017-03-05,722442618.0,3.0,257.0,57.0,2861.0,4.0
191,2017-03-05,722442618.0,2.0,1988.0,448.0,25080.0,6.0
192,2017-03-06,722442618.0,3.0,173.0,52.0,1314.0,0.0
193,2017-03-06,722442618.0,2.0,1495.0,299.0,10915.0,7.0
194,2017-03-06,722442618.0,1.0,1000.0,224.0,8806.0,8.0
195,2017-03-07,722442618.0,2.0,1634.0,370.0,20394.0,5.0
196,2017-03-07,722442618.0,3.0,187.0,61.0,2806.0,3.0
197,2017-03-07,722442618.0,1.0,992.0,232.0,13966.0,3.0
198,2017-03-08,722442618.0,3.0,178.0,48.0,1455.0,2.0
199,2017-03-08,722442618.0,1.0,981.0,199.0,8633.0,7.0
200,2017-03-08,722442618.0,2.0,1477.0,352.0,11866.0,4.0
201,2017-03-09,722442618.0,2.0,1475.0,317.0,10619.0,6.0
202,2017-03-09,722442618.0,3.0,197.0,45.0,1459.0,2.0
203,2017-03-09,722442618.0,1.0,820.0,196.0,8902.0,5.0
204,2017-03-10,722442618.0,2.0,1153.0,251.0,9465.0,7.0
205,2017-03-10,722442618.0,1.0,746.0,178.0,8346.0,2.0
206,2017-03-10,722442618.0,3.0,192.0,42.0,1265.0,0.0
207,2017-03-11,722442618.0,2.0,1403.0,310.0,9741.0,6.0
208,2017-03-11,722442618.0,3.0,195.0,49.0,1357.0,0.0
209,2017-03-11,722442618.0,1.0,703.0,168.0,7367.0,4.0
210,2017-03-12,722442618.0,2.0,1563.0,332.0,12835.0,9.0
211,2017-03-12,722442618.0,3.0,185.0,62.0,2463.0,3.0
212,2017-03-12,722442618.0,1.0,703.0,185.0,6658.0,8.0
213,2017-03-13,722442618.0,2.0,1227.0,280.0,9679.0,4.0
214,2017-03-13,722442618.0,3.0,128.0,21.0,628.0,0.0
215,2017-03-13,722442618.0,1.0,767.0,186.0,9564.0,7.0
216,2017-03-14,722442618.0,1.0,772.0,167.0,7600.0,4.0
217,2017-03-14,722442618.0,2.0,1333.0,306.0,10244.0,7.0
218,2017-03-14,722442618.0,3.0,185.0,30.0,951.0,1.0
219,2017-03-15,722442618.0,3.0,352.0,118.0,3997.0,2.0
220,2017-03-15,722442618.0,2.0,2710.0,791.0,33782.0,7.0
221,2017-03-15,722442618.0,1.0,914.0,326.0,14035.0,6.0
222,2017-03-16,722442618.0,2.0,2039.0,398.0,14784.0,4.0
223,2017-03-16,722442618.0,1.0,995.0,260.0,10524.0,5.0
224,2017-03-16,722442618.0,3.0,222.0,53.0,1485.0,0.0
225,2017-03-17,722442618.0,3.0,176.0,43.0,1479.0,1.0
226,2017-03-17,722442618.0,2.0,1170.0,253.0,8299.0,4.0
227,2017-03-17,722442618.0,1.0,734.0,177.0,6628.0,4.0
228,2017-03-18,722442618.0,1.0,714.0,169.0,8882.0,4.0
229,2017-03-18,722442618.0,2.0,1399.0,277.0,10634.0,5.0
230,2017-03-18,722442618.0,3.0,193.0,51.0,1792.0,1.0
231,2017-03-19,722442618.0,1.0,743.0,172.0,7678.0,5.0
232,2017-03-19,722442618.0,2.0,1284.0,271.0,8899.0,6.0
233,2017-03-19,722442618.0,3.0,257.0,66.0,2044.0,1.0
234,2017-03-20,722442618.0,2.0,1275.0,292.0,9579.0,2.0
235,2017-03-20,722442618.0,3.0,209.0,70.0,2931.0,1.0
236,2017-03-20,722442618.0,1.0,676.0,155.0,5229.0,9.0
237,2017-03-21,722442618.0,1.0,831.0,181.0,6690.0,3.0
238,2017-03-21,722442618.0,3.0,149.0,49.0,1665.0,2.0
239,2017-03-21,722442618.0,2.0,1310.0,293.0,8206.0,3.0
240,2017-03-22,722442618.0,1.0,773.0,130.0,4640.0,4.0
241,2017-03-22,722442618.0,3.0,158.0,37.0,1049.0,0.0
242,2017-03-22,722442618.0,2.0,1195.0,249.0,6416.0,2.0
243,2017-03-23,722442618.0,1.0,624.0,125.0,4478.0,3.0
244,2017-03-23,722442618.0,2.0,1031.0,185.0,5010.0,4.0
245,2017-03-23,722442618.0,3.0,109.0,31.0,970.0,0.0
246,2017-03-24,722442618.0,3.0,156.0,42.0,1470.0,1.0
247,2017-03-24,722442618.0,2.0,839.0,205.0,8842.0,5.0
248,2017-03-24,722442618.0,1.0,642.0,125.0,6683.0,0.0
249,2017-03-25,722442618.0,1.0,529.0,108.0,6071.0,2.0
250,2017-03-25,722442618.0,3.0,141.0,38.0,1846.0,1.0
251,2017-03-25,722442618.0,2.0,1025.0,241.0,11143.0,3.0
252,2017-03-26,722442618.0,3.0,170.0,60.0,1747.0,2.0
253,2017-03-26,722442618.0,1.0,559.0,157.0,5770.0,8.0
254,2017-03-26,722442618.0,2.0,1167.0,270.0,7682.0,8.0
255,2017-03-27,722442618.0,2.0,906.0,191.0,5288.0,2.0
256,2017-03-27,722442618.0,3.0,129.0,29.0,670.0,0.0
257,2017-03-27,722442618.0,1.0,706.0,175.0,6664.0,6.0
258,2017-03-28,722442618.0,1.0,792.0,180.0,6732.0,5.0
259,2017-03-28,722442618.0,2.0,955.0,228.0,6711.0,4.0
260,2017-03-28,722442618.0,3.0,151.0,32.0,937.0,0.0
261,2017-03-29,722442618.0,3.0,112.0,23.0,713.0,0.0
262,2017-03-29,722442618.0,2.0,930.0,203.0,5923.0,3.0
263,2017-03-29,722442618.0,1.0,670.0,165.0,5906.0,2.0
264,2017-03-30,722442618.0,1.0,683.0,147.0,5773.0,4.0
265,2017-03-30,722442618.0,3.0,134.0,23.0,805.0,0.0
266,2017-03-30,722442618.0,2.0,948.0,180.0,5482.0,5.0
267,2017-03-31,722442618.0,2.0,753.0,165.0,6311.0,2.0
268,2017-03-31,722442618.0,1.0,623.0,115.0,4733.0,5.0
269,2017-03-31,722442618.0,3.0,182.0,29.0,1104.0,1.0
270,2017-04-01,722442618.0,2.0,1223.0,259.0,8016.0,2.0
271,2017-04-01,722442618.0,1.0,682.0,156.0,7910.0,6.0
272,2017-04-01,722442618.0,3.0,200.0,42.0,1573.0,1.0
273,2017-04-02,722442618.0,2.0,1091.0,254.0,7922.0,4.0
274,2017-04-02,722442618.0,1.0,494.0,114.0,4676.0,2.0
275,2017-04-02,722442618.0,3.0,184.0,41.0,1199.0,1.0
276,2017-04-03,722442618.0,3.0,192.0,43.0,1465.0,2.0
277,2017-04-03,722442618.0,1.0,635.0,140.0,6323.0,3.0
278,2017-04-03,722442618.0,2.0,971.0,228.0,6823.0,7.0
279,2017-04-04,722442618.0,2.0,1701.0,398.0,11866.0,11.0
280,2017-04-04,722442618.0,1.0,921.0,199.0,8533.0,6.0
281,2017-04-04,722442618.0,3.0,223.0,62.0,1700.0,1.0
282,2017-04-05,722442618.0,2.0,1546.0,269.0,4162.0,5.0
283,2017-04-05,722442618.0,3.0,223.0,48.0,543.0,2.0
284,2017-04-05,722442618.0,1.0,934.0,205.0,3821.0,7.0
285,2017-04-06,722442618.0,2.0,1223.0,269.0,13916.0,6.0
286,2017-04-06,722442618.0,1.0,792.0,185.0,11561.0,3.0
287,2017-04-06,722442618.0,3.0,187.0,49.0,3278.0,0.0
288,2017-04-07,722442618.0,1.0,1189.0,208.0,8204.0,11.0
289,2017-04-07,722442618.0,3.0,261.0,57.0,1783.0,0.0
290,2017-04-07,722442618.0,2.0,2013.0,323.0,10254.0,8.0
291,2017-04-08,722442618.0,1.0,1307.0,166.0,3915.0,6.0
292,2017-04-08,722442618.0,2.0,3133.0,355.0,9000.0,4.0
293,2017-04-08,722442618.0,3.0,424.0,68.0,1796.0,1.0
294,2017-04-09,722442618.0,1.0,1399.0,146.0,3477.0,8.0
295,2017-04-09,722442618.0,3.0,457.0,55.0,1965.0,3.0
296,2017-04-09,722442618.0,2.0,3178.0,377.0,11577.0,6.0
297,2017-04-10,722442618.0,2.0,2331.0,281.0,7332.0,10.0
298,2017-04-10,722442618.0,3.0,284.0,29.0,545.0,2.0
299,2017-04-10,722442618.0,1.0,1346.0,144.0,4050.0,5.0
300,2017-04-11,722442618.0,1.0,1517.0,155.0,5018.0,9.0
301,2017-04-11,722442618.0,2.0,2643.0,296.0,8109.0,16.0
302,2017-04-11,722442618.0,3.0,334.0,43.0,918.0,3.0
303,2017-04-12,722442618.0,3.0,274.0,43.0,1618.0,3.0
304,2017-04-12,722442618.0,2.0,2225.0,261.0,10283.0,5.0
305,2017-04-12,722442618.0,1.0,1260.0,147.0,6402.0,5.0
306,2017-04-13,722442618.0,1.0,1332.0,110.0,5323.0,5.0
307,2017-04-13,722442618.0,2.0,2006.0,239.0,10067.0,5.0
308,2017-04-13,722442618.0,3.0,320.0,36.0,1147.0,3.0
309,2017-04-14,722442618.0,1.0,1265.0,104.0,4015.0,5.0
310,2017-04-14,722442618.0,3.0,286.0,27.0,502.0,1.0
311,2017-04-14,722442618.0,2.0,1997.0,228.0,6606.0,2.0
312,2017-04-15,722442618.0,1.0,1186.0,121.0,3214.0,4.0
313,2017-04-15,722442618.0,2.0,2572.0,264.0,7368.0,2.0
314,2017-04-15,722442618.0,3.0,326.0,41.0,503.0,1.0
315,2017-04-16,722442618.0,2.0,2421.0,280.0,7025.0,3.0
316,2017-04-16,722442618.0,1.0,1237.0,153.0,3876.0,6.0
317,2017-04-16,722442618.0,3.0,337.0,48.0,797.0,0.0
318,2017-04-17,722442618.0,2.0,2274.0,233.0,6163.0,8.0
319,2017-04-17,722442618.0,1.0,1457.0,137.0,3620.0,8.0
320,2017-04-17,722442618.0,3.0,249.0,22.0,456.0,2.0
321,2017-04-18,722442618.0,1.0,1322.0,115.0,3768.0,7.0
322,2017-04-18,722442618.0,2.0,2316.0,237.0,4917.0,6.0
323,2017-04-18,722442618.0,3.0,305.0,29.0,650.0,2.0
324,2017-04-19,722442618.0,2.0,1978.0,197.0,4743.0,3.0
325,2017-04-19,722442618.0,1.0,1149.0,128.0,3677.0,3.0
326,2017-04-19,722442618.0,3.0,257.0,31.0,563.0,1.0
327,2017-04-20,722442618.0,1.0,1169.0,123.0,4784.0,3.0
328,2017-04-20,722442618.0,3.0,244.0,35.0,862.0,1.0
329,2017-04-20,722442618.0,2.0,1928.0,230.0,6222.0,5.0
330,2017-04-21,722442618.0,3.0,237.0,26.0,652.0,0.0
331,2017-04-21,722442618.0,1.0,1070.0,132.0,4927.0,4.0
332,2017-04-21,722442618.0,2.0,1751.0,235.0,6209.0,11.0
333,2017-04-22,722442618.0,2.0,2277.0,270.0,6384.0,12.0
334,2017-04-22,722442618.0,3.0,416.0,41.0,936.0,2.0
335,2017-04-22,722442618.0,1.0,1029.0,118.0,4733.0,5.0
336,2017-04-23,722442618.0,1.0,1197.0,142.0,4907.0,10.0
337,2017-04-23,722442618.0,2.0,2014.0,278.0,7490.0,22.0
338,2017-04-23,722442618.0,3.0,404.0,57.0,1703.0,2.0
339,2017-04-24,722442618.0,3.0,250.0,35.0,711.0,3.0
340,2017-04-24,722442618.0,2.0,1801.0,241.0,5618.0,6.0
341,2017-04-24,722442618.0,1.0,1271.0,123.0,4407.0,6.0
342,2017-04-25,722442618.0,3.0,265.0,24.0,633.0,0.0
343,2017-04-25,722442618.0,1.0,1177.0,134.0,4633.0,7.0
344,2017-04-25,722442618.0,2.0,2123.0,256.0,6046.0,6.0
345,2017-04-26,722442618.0,3.0,254.0,36.0,1090.0,0.0
346,2017-04-26,722442618.0,1.0,1360.0,140.0,5156.0,14.0
347,2017-04-26,722442618.0,2.0,1875.0,267.0,6992.0,3.0
348,2017-04-27,722442618.0,1.0,1314.0,193.0,6885.0,7.0
349,2017-04-27,722442618.0,3.0,234.0,32.0,978.0,0.0
350,2017-04-27,722442618.0,2.0,1986.0,282.0,5250.0,8.0
351,2017-04-28,722442618.0,2.0,2155.0,295.0,6331.0,17.0
352,2017-04-28,722442618.0,3.0,194.0,25.0,553.0,0.0
353,2017-04-28,722442618.0,1.0,1147.0,161.0,4987.0,5.0
354,2017-04-29,722442618.0,3.0,273.0,39.0,697.0,9.0
355,2017-04-29,722442618.0,1.0,1052.0,155.0,4108.0,13.0
356,2017-04-29,722442618.0,2.0,2167.0,281.0,5666.0,8.0
357,2017-04-30,722442618.0,3.0,300.0,47.0,959.0,1.0
358,2017-04-30,722442618.0,1.0,1127.0,158.0,4099.0,12.0
359,2017-04-30,722442618.0,2.0,2067.0,307.0,7297.0,9.0
360,2017-05-01,722442618.0,2.0,1920.0,290.0,5539.0,6.0
361,2017-05-01,722442618.0,3.0,246.0,33.0,542.0,2.0
362,2017-05-01,722442618.0,1.0,1271.0,138.0,3528.0,4.0
363,2017-05-02,722442618.0,2.0,1821.0,310.0,7201.0,4.0
364,2017-05-02,722442618.0,1.0,1138.0,156.0,5105.0,5.0
365,2017-05-02,722442618.0,3.0,259.0,35.0,787.0,0.0
366,2017-05-03,722442618.0,2.0,1801.0,229.0,4580.0,6.0
367,2017-05-03,722442618.0,3.0,308.0,35.0,899.0,2.0
368,2017-05-03,722442618.0,1.0,935.0,129.0,3392.0,1.0
369,2017-05-04,722442618.0,3.0,316.0,43.0,794.0,0.0
370,2017-05-04,722442618.0,1.0,979.0,131.0,3176.0,10.0
371,2017-05-04,722442618.0,2.0,1990.0,255.0,6095.0,5.0
372,2017-05-05,722442618.0,2.0,2053.0,279.0,6251.0,11.0
373,2017-05-05,722442618.0,1.0,926.0,149.0,4004.0,13.0
374,2017-05-05,722442618.0,3.0,304.0,51.0,1029.0,2.0
375,2017-05-06,722442618.0,1.0,998.0,134.0,3813.0,11.0
376,2017-05-06,722442618.0,3.0,289.0,35.0,491.0,2.0
377,2017-05-06,722442618.0,2.0,2180.0,260.0,4939.0,4.0
378,2017-05-07,722442618.0,2.0,2120.0,293.0,7122.0,9.0
379,2017-05-07,722442618.0,1.0,999.0,140.0,3942.0,10.0
380,2017-05-07,722442618.0,3.0,358.0,44.0,1153.0,4.0
