,rp_date,cp_id,device,imps,clicks,cost,cv_t
74,2017-01-25,304053913.0,2.0,22348.0,4468.0,122894.0,37.0
75,2017-01-26,304053913.0,2.0,23568.0,4532.0,127429.0,29.0
76,2017-01-26,304053913.0,1.0,8158.0,1436.0,55070.0,35.0
77,2017-01-26,304053913.0,3.0,1192.0,289.0,7308.0,0.0
78,2017-01-27,304053913.0,3.0,1150.0,265.0,7281.0,2.0
79,2017-01-27,304053913.0,2.0,23850.0,4490.0,127082.0,26.0
80,2017-01-27,304053913.0,1.0,7965.0,1459.0,50794.0,13.0
81,2017-01-28,304053913.0,2.0,24734.0,4498.0,124401.0,40.0
82,2017-01-28,304053913.0,1.0,4789.0,913.0,33367.0,8.0
83,2017-01-28,304053913.0,3.0,1591.0,360.0,11375.0,1.0
84,2017-01-29,304053913.0,3.0,1837.0,419.0,11432.0,0.0
85,2017-01-29,304053913.0,1.0,5061.0,987.0,31613.0,15.0
86,2017-01-29,304053913.0,2.0,27233.0,5268.0,131848.0,38.0
87,2017-01-30,304053913.0,2.0,42089.0,5101.0,248039.0,22.0
88,2017-01-30,304053913.0,1.0,10225.0,1582.0,59839.0,17.0
89,2017-01-30,304053913.0,3.0,2450.0,350.0,13945.0,3.0
90,2017-01-31,304053913.0,2.0,31051.0,4549.0,179258.0,21.0
91,2017-01-31,304053913.0,3.0,1711.0,305.0,12222.0,1.0
92,2017-01-31,304053913.0,1.0,8744.0,1503.0,51103.0,23.0
93,2017-02-01,304053913.0,3.0,1342.0,283.0,6344.0,2.0
94,2017-02-01,304053913.0,2.0,23211.0,4431.0,125434.0,42.0
95,2017-02-01,304053913.0,1.0,7228.0,1458.0,52572.0,4.0
96,2017-02-02,304053913.0,1.0,7440.0,1559.0,43559.0,15.0
97,2017-02-02,304053913.0,3.0,1316.0,277.0,7021.0,4.0
98,2017-02-02,304053913.0,2.0,24332.0,4718.0,122175.0,44.0
99,2017-02-03,304053913.0,3.0,1209.0,285.0,6638.0,6.0
100,2017-02-03,304053913.0,2.0,22192.0,4209.0,124390.0,19.0
101,2017-02-03,304053913.0,1.0,7119.0,1499.0,46468.0,17.0
102,2017-02-04,304053913.0,2.0,23477.0,4570.0,126616.0,38.0
103,2017-02-04,304053913.0,3.0,1431.0,341.0,8266.0,2.0
104,2017-02-04,304053913.0,1.0,4574.0,960.0,25241.0,8.0
105,2017-02-05,304053913.0,2.0,27066.0,5016.0,131067.0,33.0
106,2017-02-05,304053913.0,1.0,4543.0,942.0,29260.0,10.0
107,2017-02-05,304053913.0,3.0,1550.0,338.0,7519.0,8.0
108,2017-02-06,304053913.0,2.0,27818.0,5506.0,139303.0,38.0
109,2017-02-06,304053913.0,1.0,8471.0,1655.0,53995.0,9.0
110,2017-02-06,304053913.0,3.0,1479.0,327.0,8503.0,1.0
111,2017-02-07,304053913.0,2.0,35980.0,6151.0,222947.0,33.0
112,2017-02-07,304053913.0,3.0,1942.0,386.0,15856.0,2.0
113,2017-02-07,304053913.0,1.0,10027.0,1697.0,65304.0,12.0
114,2017-02-08,304053913.0,1.0,8876.0,1713.0,60126.0,12.0
115,2017-02-08,304053913.0,2.0,25149.0,5369.0,121696.0,43.0
116,2017-02-08,304053913.0,3.0,1395.0,336.0,7857.0,3.0
117,2017-02-09,304053913.0,3.0,1427.0,349.0,10290.0,0.0
118,2017-02-09,304053913.0,1.0,9192.0,1775.0,62252.0,9.0
119,2017-02-09,304053913.0,2.0,25691.0,5667.0,137025.0,28.0
120,2017-02-10,304053913.0,2.0,23306.0,4668.0,132451.0,39.0
121,2017-02-10,304053913.0,3.0,1368.0,314.0,8512.0,0.0
122,2017-02-10,304053913.0,1.0,8535.0,1617.0,53274.0,9.0
123,2017-02-11,304053913.0,3.0,1814.0,435.0,10388.0,0.0
124,2017-02-11,304053913.0,1.0,5323.0,1100.0,37968.0,13.0
125,2017-02-11,304053913.0,2.0,27500.0,5865.0,163126.0,31.0
126,2017-02-12,304053913.0,3.0,1739.0,390.0,13243.0,1.0
127,2017-02-12,304053913.0,1.0,5462.0,1040.0,31417.0,13.0
128,2017-02-12,304053913.0,2.0,26230.0,5401.0,151523.0,22.0
129,2017-02-13,304053913.0,2.0,24088.0,4765.0,141957.0,47.0
130,2017-02-13,304053913.0,1.0,10138.0,1892.0,75425.0,17.0
131,2017-02-13,304053913.0,3.0,1351.0,302.0,8827.0,4.0
132,2017-02-14,304053913.0,3.0,1240.0,326.0,10055.0,3.0
133,2017-02-14,304053913.0,2.0,22409.0,4657.0,137317.0,37.0
134,2017-02-14,304053913.0,1.0,9131.0,1609.0,57110.0,27.0
135,2017-02-15,304053913.0,3.0,1279.0,270.0,8023.0,1.0
136,2017-02-15,304053913.0,1.0,8686.0,1642.0,68082.0,14.0
137,2017-02-15,304053913.0,2.0,23291.0,4784.0,132595.0,21.0
138,2017-02-16,304053913.0,1.0,9341.0,1765.0,62984.0,17.0
139,2017-02-16,304053913.0,3.0,1348.0,308.0,8931.0,5.0
140,2017-02-16,304053913.0,2.0,23919.0,5011.0,138463.0,43.0
141,2017-02-17,304053913.0,3.0,1402.0,335.0,10035.0,3.0
142,2017-02-17,304053913.0,2.0,24826.0,5118.0,152235.0,38.0
143,2017-02-17,304053913.0,1.0,8804.0,1596.0,51684.0,10.0
144,2017-02-18,304053913.0,1.0,5503.0,1104.0,35483.0,12.0
145,2017-02-18,304053913.0,3.0,1580.0,398.0,9198.0,3.0
146,2017-02-18,304053913.0,2.0,24655.0,4987.0,142403.0,23.0
147,2017-02-19,304053913.0,1.0,5335.0,1100.0,40411.0,15.0
148,2017-02-19,304053913.0,3.0,1643.0,405.0,10748.0,2.0
149,2017-02-19,304053913.0,2.0,25944.0,5439.0,159211.0,32.0
150,2017-02-20,304053913.0,2.0,25384.0,5131.0,159056.0,26.0
151,2017-02-20,304053913.0,1.0,9909.0,1729.0,74278.0,10.0
152,2017-02-20,304053913.0,3.0,1464.0,309.0,10477.0,0.0
153,2017-02-21,304053913.0,1.0,9665.0,1671.0,63813.0,18.0
154,2017-02-21,304053913.0,2.0,24274.0,4771.0,131468.0,38.0
155,2017-02-21,304053913.0,3.0,1369.0,287.0,8641.0,3.0
156,2017-02-22,304053913.0,2.0,34196.0,5633.0,142578.0,48.0
157,2017-02-22,304053913.0,1.0,21360.0,3249.0,93739.0,20.0
